"MSNDATE","THEATER","COUNTRY_FLYING_MISSION","NAF","UNIT_ID","AIRCRAFT_NAME","AC_ATTACKING","TAKEOFF_BASE","TAKEOFF_COUNTRY","TAKEOFF_LATITUDE","TAKEOFF_LONGITUDE","TGT_COUNTRY","TGT_LOCATION","TGT_LATITUDE","TGT_LONGITUDE","TONS_HE","TONS_IC","TONS_FRAG","TOTAL_TONS"
10/11/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",1,,,,,"BELGIUM",,,,0,0,0,0
10/20/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",1,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
10/23/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
10/24/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
10/25/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",1,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
10/28/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
11/05/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ST TROND",50.8,5.2,0,0,0,0
11/05/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM",,,,0,0,0,0
11/08/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
11/08/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
11/08/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM",,,,0,0,0,0
11/10/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","MALDEGEM",51.2,3.45,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ZEEBRUGGE",51.32,3.2,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM",,,,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM",,,,0,0,0,0
11/20/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","LE CULET",50.87,4.72,0,0,0,0
11/28/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","DIEST",50.97,5.05,0,0,0,0
11/29/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","DIEST",50.97,5.05,0,0,0,0
11/29/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","LE CULET",50.87,4.72,0,0,0,0
11/29/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ST TROND",50.8,5.2,0,0,0,0
12/06/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
12/06/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
12/06/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
12/06/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","LE CULET",50.87,4.72,0,0,0,0
12/06/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
12/06/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ST TROND",50.8,5.2,0,0,0,0
12/06/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM",,,,0,0,0,0
12/07/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
12/07/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ST TROND",50.8,5.2,0,0,0,0
12/07/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM",,,,0,0,0,0
12/08/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
12/08/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","TIRLEMONT",50.8,4.93,0,0,0,0
12/09/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
12/18/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",1,,,,,"BELGIUM",,,,0,0,0,0
12/22/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM",,,,0,0,0,0
12/23/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
02/04/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
02/10/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM",,,,0,0,0,0
02/28/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM","KEERBERGEN",51,4.63,0,0,0,0
03/19/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",1,,,,,"BELGIUM","DIEST",50.97,5.05,0,0,0,0
04/06/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",1,,,,,"BELGIUM",,,,0,0,0,0
05/02/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",1,,,,,"BELGIUM","KEERBERGEN",51,4.63,0,0,0,0
06/16/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",1,,,,,"BELGIUM","TIRLEMONT",50.8,4.93,0,0,0,0
07/20/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",1,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
10/01/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",1,,,,,"BELGIUM","GHELUWE",50.8,3.07,0,0,0,0
04/06/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",1,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
06/25/1942,"ETO","GREAT BRITAIN","RAF",,"LIGHT",1,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
06/25/1942,"ETO","GREAT BRITAIN","RAF",,"LIGHT",1,,,,,"BELGIUM","LIEGE",50.63,5.58,0,0,0,0
07/23/1942,"ETO","GREAT BRITAIN","RAF",,"LIGHT",1,,,,,"BELGIUM","LOUVAIN",50.88,4.7,0,0,0,0
07/23/1942,"ETO","GREAT BRITAIN","RAF",,"LIGHT",1,,,,,"BELGIUM","ST TROND",50.8,5.2,0,0,0,0
07/25/1942,"ETO","GREAT BRITAIN","RAF",,"LIGHT",1,,,,,"BELGIUM","ST TROND",50.8,5.2,0,0,0,0
08/12/1942,"ETO","GREAT BRITAIN","RAF",,"LIGHT",1,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
08/12/1942,"ETO","GREAT BRITAIN","RAF",,"LIGHT",1,,,,,"BELGIUM","ST TROND",50.8,5.2,0,0,0,0
12/21/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",1,,,,,"BELGIUM","MONS",50.45,3.95,0,0,0,0
06/22/1944,"ETO","GREAT BRITAIN","RAF",,"LIGHT",1,,,,,"BELGIUM","ST TROND",50.8,5.2,0,0,0,0
06/25/1944,"ETO","GREAT BRITAIN","RAF",,"LIGHT",1,,,,,"BELGIUM","LE CULET",50.87,4.72,0,0,0,0
06/25/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","ARAD",46.18,21.32,0,0,0,0
07/30/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
07/30/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ZEEBRUGGE",51.32,3.2,0,0,0,0
07/30/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ZEEBRUGGE",51.32,3.2,0,0,0,0
08/02/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
08/02/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","KNOCKE SUR MER",51.33,3.28,0,0,0,0
08/17/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
08/19/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
08/20/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
08/21/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
08/23/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
08/23/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
08/24/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
08/24/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
08/25/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
08/26/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","LIMBOURG",50.6,5.93,0,0,0,0
08/28/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
09/17/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
09/17/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
09/17/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ZEEBRUGGE",51.32,3.2,0,0,0,0
09/21/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
09/22/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
09/22/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ZEEBRUGGE",51.32,3.2,0,0,0,0
09/23/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
09/25/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
09/27/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
09/28/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
09/29/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
10/02/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
10/13/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
10/15/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
10/20/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
10/20/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM",,,,0,0,0,0
10/21/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM",,,,0,0,0,0
10/23/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
10/24/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
10/25/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
10/25/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
10/28/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","GHELUWE",50.8,3.07,0,0,0,0
10/29/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
11/01/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","CHIEVRES",50.58,3.8,0,0,0,0
11/05/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
11/05/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ST TROND",50.8,5.2,0,0,0,0
11/05/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
11/07/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
11/07/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
11/08/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
11/08/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
11/08/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
11/10/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
11/10/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","MALDEGEM",51.2,3.45,0,0,0,0
11/14/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","LE CULET",50.87,4.72,0,0,0,0
11/14/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","LE CULET",50.87,4.72,0,0,0,0
11/14/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ZEEBRUGGE",51.32,3.2,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
11/15/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
11/20/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
11/20/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","LE CULET",50.87,4.72,0,0,0,0
11/22/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
11/23/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
11/28/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
11/29/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","DIEST",50.97,5.05,0,0,0,0
11/29/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","LE CULET",50.87,4.72,0,0,0,0
11/29/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ST TROND",50.8,5.2,0,0,0,0
12/06/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
12/06/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
12/06/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
12/07/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
12/07/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
12/07/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
12/08/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
12/08/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","TIRLEMONT",50.8,4.93,0,0,0,0
12/10/1940,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
12/10/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","ARAD",46.18,21.32,0,0,0,0
12/18/1940,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM",,,,0,0,0,0
12/22/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
12/23/1940,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
01/01/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
01/11/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ZEEBRUGGE",51.32,3.2,0,0,0,0
02/04/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
02/16/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","ZEEBRUGGE",51.32,3.2,0,0,0,0
02/21/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","KEERBERGEN",51,4.63,0,0,0,0
02/28/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","KEERBERGEN",51,4.63,0,0,0,0
03/18/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
04/03/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
04/04/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","NIEUPORT",51.1,3.9,0,0,0,0
04/06/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
04/06/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM",,,,0,0,0,0
04/17/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","BRUSSELS",50.87,4.37,0,0,0,0
04/20/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
04/29/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
04/29/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
05/03/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
05/05/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
05/08/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","KEERBERGEN",51,4.63,0,0,0,0
05/08/1941,"ETO","GREAT BRITAIN","RAF",,"BLENHEIM",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
05/09/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
05/09/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","ZEEBRUGGE",51.32,3.2,0,0,0,0
05/12/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
05/17/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","GHELUWE",50.8,3.07,0,0,0,0
05/17/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
05/17/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
05/27/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
06/02/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","HASSELT",50.95,5.3,0,0,0,0
06/02/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"BELGIUM","KNOCKE SUR MER",51.33,3.28,0,0,0,0
06/02/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
06/17/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
06/21/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
06/23/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","ANTWERP",51.22,4.42,0,0,0,0
06/23/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
06/23/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
06/23/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
06/26/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","COURTRAI",50.83,3.27,0,0,0,0
06/26/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","KNOCKE SUR MER",51.33,3.28,0,0,0,0
07/02/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","COURTRAI",50.83,3.27,0,0,0,0
07/02/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
07/02/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
07/03/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
07/10/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","ELSENBORN",50.45,6.22,0,0,0,0
07/10/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
07/13/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
07/21/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
07/22/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","NIVELLES",50.6,4.32,0,0,0,0
07/22/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","NIVELLES",50.6,4.32,0,0,0,0
07/22/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
07/23/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
08/05/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","OSTENDE",51.22,2.95,0,0,0,0
08/08/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","KNOCKE SUR MER",51.33,3.28,0,0,0,0
08/08/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"BELGIUM","KNOCKE SUR MER",51.33,3.28,0,0,0,0
